State,District Name,Market
Tamil Nadu,Coimbatore,Coimbatore
Tamil Nadu,Coimbatore,Pethappampatti
Tamil Nadu,Coimbatore,Sulur
Tamil Nadu,Coimbatore,Karamadai
Tamil Nadu,Coimbatore,Pollachi
Tamil Nadu,Coimbatore,Thiruppur
Tamil Nadu,Coimbatore,Kianthukadavu
Tamil Nadu,Coimbatore,Pongalur
Tamil Nadu,Coimbatore,Thondamuthur
Tamil Nadu,Coimbatore,Madathukulam
Tamil Nadu,Coimbatore,Pudupalayam
Tamil Nadu,Coimbatore,Udumalpet
Tamil Nadu,Cuddalore,Chidambaram
Tamil Nadu,Cuddalore,Kurinchipadi
Tamil Nadu,Cuddalore,Tittakudi
Tamil Nadu,Cuddalore,Cuddalore
Tamil Nadu,Cuddalore,Panruti
Tamil Nadu,Cuddalore,Virudhachalam
Tamil Nadu,Cuddalore,Kattumaner koil
Tamil Nadu,Cuddalore,Shrimushnam
Tamil Nadu,Dharmapuri,Dharampuri
Tamil Nadu,Dharmapuri,Palakode
Tamil Nadu,Dharmapuri,Pappireddipatti
Tamil Nadu,Dharmapuri,Kambainallur
Tamil Nadu,Dharmapuri,Papparapatti
Tamil Nadu,Dharmapuri,Pennagaram
Tamil Nadu,Dindigul,Dindigul
Tamil Nadu,Dindigul,Natham
Tamil Nadu,Dindigul,Palani
Tamil Nadu,Dindigul,Gopalpatti
Tamil Nadu,Dindigul,Oddunchairum
Tamil Nadu,Dindigul,Vathlagundu
Tamil Nadu,Erode,Alangeyam
Tamil Nadu,Erode,Gobichettipalayam
Tamil Nadu,Erode,Nambiyur
Tamil Nadu,Erode,Anthiyur
Tamil Nadu,Erode,Kangeyam
Tamil Nadu,Erode,Perundurai
Tamil Nadu,Erode,Avalpoonthurai
Tamil Nadu,Erode,Kavunthapadi
Tamil Nadu,Erode,Punchaipuliyampatti
Tamil Nadu,Erode,Bhavani
Tamil Nadu,Erode,Kodumudi
Tamil Nadu,Erode,Sathyamangalam
Tamil Nadu,Erode,Boothapadi
Tamil Nadu,Erode,Kunnathur
Tamil Nadu,Erode,Sivagiri
Tamil Nadu,Erode,Chithode
Tamil Nadu,Erode,Moolanur
Tamil Nadu,Erode,Thalavadi
Tamil Nadu,Erode,Dharapuram
Tamil Nadu,Erode,Muthur
Tamil Nadu,Erode,Vellakkoil
Tamil Nadu,Erode,Elumathur
Tamil Nadu,Erode,Mylampadi
Tamil Nadu,Erode,Vellankoil
Tamil Nadu,Erode,Erode
Tamil Nadu,Kancheepuram,Acharapakkam
Tamil Nadu,Kancheepuram,Nazerethpet
Tamil Nadu,Kancheepuram,Tiruttani
Tamil Nadu,Kancheepuram,Gummidipoondy
Tamil Nadu,Kancheepuram,Pallipattu
Tamil Nadu,Kancheepuram,Uthiramerur
Tamil Nadu,Kancheepuram,Kanchipuram
Tamil Nadu,Kancheepuram,Ponner
Tamil Nadu,Kancheepuram,Uthukottai
Tamil Nadu,Kancheepuram,Maduranthagam
Tamil Nadu,Kancheepuram,Thirukkalukundram
Tamil Nadu,Karur,Karur
Tamil Nadu,Krishnagiri,Bargur
Tamil Nadu,Krishnagiri,Hosur
Tamil Nadu,Krishnagiri,Pochampalli
Tamil Nadu,Krishnagiri,Denkanikottai
Tamil Nadu,Krishnagiri,Krishnagiri
Tamil Nadu,Krishnagiri,Uthangarai
Tamil Nadu,Madurai,Madurai
Tamil Nadu,Madurai,Thirumangalam
Tamil Nadu,Madurai,Usilampatty
Tamil Nadu,Madurai,Melur
Tamil Nadu,Nagapattinam,Kilvelur
Tamil Nadu,Nagapattinam,Sembanarkoil
Tamil Nadu,Nagapattinam,Thirupoondi
Tamil Nadu,Nagapattinam,Kuttulam
Tamil Nadu,Nagapattinam,Sirkali
Tamil Nadu,Nagapattinam,Vedaranyam
Tamil Nadu,Nagapattinam,Mailaduthurai
Tamil Nadu,Nagercoil (Kannyiakumari),Eathamozhi
Tamil Nadu,Nagercoil (Kannyiakumari),Kulasekaram
Tamil Nadu,Nagercoil (Kannyiakumari),Thoduvetty
Tamil Nadu,Nagercoil (Kannyiakumari),Kalliakavillai
Tamil Nadu,Nagercoil (Kannyiakumari),Monday Market
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri
Tamil Nadu,Namakkal,Namagiripettai
Tamil Nadu,Namakkal,Rasipuram
Tamil Nadu,Namakkal,Velur
Tamil Nadu,Namakkal,Namakkal
Tamil Nadu,Namakkal,Tiruchengode
Tamil Nadu,Pudukkottai,Alangudi
Tamil Nadu,Pudukkottai,Aranthangi
Tamil Nadu,Ramanathapuram,Kamuthi
Tamil Nadu,Ramanathapuram,Rajasingamangalam
Tamil Nadu,Ramanathapuram,Sivagangai
Tamil Nadu,Ramanathapuram,Paramakudi
Tamil Nadu,Ramanathapuram,Ramanathapuram(phase 3)
Tamil Nadu,Salem,Attur
Tamil Nadu,Salem,Konganapuram
Tamil Nadu,Salem,Thalaivasal
Tamil Nadu,Salem,Gangavalli
Tamil Nadu,Salem,Omalur
Tamil Nadu,Salem,Thammampati
Tamil Nadu,Salem,Karumanturai
Tamil Nadu,Salem,Salem
Tamil Nadu,Salem,Vazhapadi
Tamil Nadu,Salem,Kolathur
Tamil Nadu,Sivaganga,Devakottai
Tamil Nadu,Sivaganga,Manamadurai
Tamil Nadu,Sivaganga,Singampuneri
Tamil Nadu,Sivaganga,Karaikudi
Tamil Nadu,Thanjavur,Budalur
Tamil Nadu,Thanjavur,Papanasam
Tamil Nadu,Thanjavur,Thiruppananthal
Tamil Nadu,Thanjavur,Kumbakonam
Tamil Nadu,Thanjavur,Pattukottai
Tamil Nadu,Thanjavur,Vallam
Tamil Nadu,Thanjavur,Orathanadu
Tamil Nadu,Thanjavur,Thanjavur
Tamil Nadu,Theni,Bodinayakkanur
Tamil Nadu,Theni,Cumbum
Tamil Nadu,Theni,Theni
Tamil Nadu,Theni,Chinnamanur
Tamil Nadu,Thiruchirappalli,Lalgudi
Tamil Nadu,Thiruchirappalli,Manapparai
Tamil Nadu,Thiruchirappalli,Trichy
Tamil Nadu,Thiruchirappalli,Manachanallur
Tamil Nadu,Thiruchirappalli,Thuraiyur
Tamil Nadu,Thirunelveli,Ambasamudram
Tamil Nadu,Thirunelveli,Thenkasi
Tamil Nadu,Thirunelveli,Tirunelvali
Tamil Nadu,Thirunelveli,Sankarankovil
Tamil Nadu,Thiruvannamalai,Arani
Tamil Nadu,Thiruvannamalai,Dusi
Tamil Nadu,Thiruvannamalai,Thiruvannamalai
Tamil Nadu,Thiruvannamalai,Chengam
Tamil Nadu,Thiruvannamalai,Kilpennathur
Tamil Nadu,Thiruvannamalai,Vanapuram
Tamil Nadu,Thiruvannamalai,Chethupattu
Tamil Nadu,Thiruvannamalai,Pernamallur
Tamil Nadu,Thiruvannamalai,Vandavasi
Tamil Nadu,Thiruvannamalai,Cheyyar
Tamil Nadu,Thiruvannamalai,Polur(Thiruvannamalai)
Tamil Nadu,Thiruvannamalai,Vettavalam
Tamil Nadu,Thiruvannamalai,Desur
Tamil Nadu,Thiruvannamalai,Thellar
Tamil Nadu,Thiruvarur,Mannargudi
Tamil Nadu,Thiruvarur,Thiruvarur
Tamil Nadu,Thiruvellore,Redhills
Tamil Nadu,Thiruvellore,Tiruvellore
Tamil Nadu,Tuticorin,Kovilpatti
Tamil Nadu,Tuticorin,Thoothukudi
Tamil Nadu,Tuticorin,Vilathikulam
Tamil Nadu,Vellore,Ammoor
Tamil Nadu,Vellore,Kalavai
Tamil Nadu,Vellore,Thirupathur
Tamil Nadu,Vellore,Arcot
Tamil Nadu,Vellore,Katpadi
Tamil Nadu,Vellore,Vaniyambadi
Tamil Nadu,Vellore,Arkonam
Tamil Nadu,Vellore,Kaveripakkam
Tamil Nadu,Vellore,Vellore
Tamil Nadu,Vellore,Gudiyatham
Tamil Nadu,Vellore,Thimiri
Tamil Nadu,Villupuram,Ananthapuram
Tamil Nadu,Villupuram,Marakkanam
Tamil Nadu,Villupuram,Tiruvennainallur
Tamil Nadu,Villupuram,Avalurpet
Tamil Nadu,Villupuram,Moongilthuraipattu
Tamil Nadu,Villupuram,Ulundurpettai
Tamil Nadu,Villupuram,Chinnasalem
Tamil Nadu,Villupuram,Thirukovilur
Tamil Nadu,Villupuram,Valathi
Tamil Nadu,Villupuram,Gingee
Tamil Nadu,Villupuram,Thiryagadurgam
Tamil Nadu,Villupuram,Vikkiravandi
Tamil Nadu,Villupuram,Kallakurichi
Tamil Nadu,Villupuram,Tindivanam
Tamil Nadu,Villupuram,Villupuram
Tamil Nadu,Villupuram,Manalurpet
Tamil Nadu,Virudhunagar,Aruppukottai
Tamil Nadu,Virudhunagar,Sathur
Tamil Nadu,Virudhunagar,Virudhunagar
Tamil Nadu,Virudhunagar,Rajapalayam
Telangana,Adilabad,Adilabad
Telangana,Adilabad,Ichoda
Telangana,Adilabad,Kuber
Telangana,Adilabad,Adilabad(Rythu Bazar)
Telangana,Adilabad,Indravelly(Utnoor)
Telangana,Adilabad,Laxettipet
Telangana,Adilabad,Asifabad
Telangana,Adilabad,Jainath
Telangana,Adilabad,Mancharial
Telangana,Adilabad,Bhainsa
Telangana,Adilabad,Jainoor
Telangana,Adilabad,Nirmal
Telangana,Adilabad,Boath
Telangana,Adilabad,Kagaznagar
Telangana,Adilabad,Sarangapur
Telangana,Adilabad,Chinnoar
Telangana,Adilabad,Khanapur
Telangana,Hyderabad,Bowenpally
Telangana,Hyderabad,Gaddiannaram
Telangana,Hyderabad,L B Nagar
Telangana,Hyderabad,Erragadda(Rythu Bazar)
Telangana,Hyderabad,Gudimalkapur
Telangana,Hyderabad,Mahboob Manison
Telangana,Jagityal,Mallapur
Telangana,Karimnagar,Choppadandi
Telangana,Karimnagar,Jagtial
Telangana,Karimnagar,Manthani
Telangana,Karimnagar,Dharmapuri
Telangana,Karimnagar,Jammikunta
Telangana,Karimnagar,Medipally
Telangana,Karimnagar,Dharmaram
Telangana,Karimnagar,Karimnagar
Telangana,Karimnagar,Metpally
Telangana,Karimnagar,Gangadhara
Telangana,Karimnagar,Karimnagar(Rythu Bazar)
Telangana,Karimnagar,Peddapalli
Telangana,Karimnagar,Gollapally
Telangana,Karimnagar,Kataram
Telangana,Karimnagar,Pothgal
Telangana,Karimnagar,Gopalraopet
Telangana,Karimnagar,Kathalapur
Telangana,Karimnagar,Pudur
Telangana,Karimnagar,Husnabad
Telangana,Karimnagar,Koratla
Telangana,Karimnagar,Sircilla
Telangana,Karimnagar,Huzzurabad
Telangana,Karimnagar,Mallial(Cheppial)
Telangana,Karimnagar,Sultanabad
Telangana,Karimnagar,Ibrahimpatnam
Telangana,Karimnagar,Manakodur
Telangana,Karimnagar,Vemulawada
Telangana,Khammam,Bhadrachalam
Telangana,Khammam,Kallur
Telangana,Khammam,Sathupalli(Rythu Bazar)
Telangana,Khammam,Burgampadu
Telangana,Khammam,Khammam
Telangana,Khammam,Sattupalli
Telangana,Khammam,Charla
Telangana,Khammam,Kothagudem
Telangana,Khammam,Wyra
Telangana,Khammam,Dammapet
Telangana,Khammam,Madhira
Telangana,Khammam,Yellandu
Telangana,Khammam,Enkoor
Telangana,Khammam,Nelakondapally
Telangana,Mahbubnagar,Achampet
Telangana,Mahbubnagar,Gadwal(Lezza)
Telangana,Mahbubnagar,Nagarkurnool
Telangana,Mahbubnagar,Achampet(Amrabad)
Telangana,Mahbubnagar,Kalwakurthy
Telangana,Mahbubnagar,Nagarkurnool(Talkapalli)
Telangana,Mahbubnagar,Alampur
Telangana,Mahbubnagar,Kollapur
Telangana,Mahbubnagar,Narayanpet
Telangana,Mahbubnagar,Amangal
Telangana,Mahbubnagar,Kosgi
Telangana,Mahbubnagar,Shadnagar
Telangana,Mahbubnagar,Atmakur
Telangana,Mahbubnagar,Mahabubnagar(Rythu Bazar)
Telangana,Mahbubnagar,Wanaparthy Road
Telangana,Mahbubnagar,Badepalli
Telangana,Mahbubnagar,Mahbubnagar
Telangana,Mahbubnagar,Wanaparthy Road(Prbbair)
Telangana,Mahbubnagar,Devarakadra
Telangana,Mahbubnagar,Mahbubnagar(Nawabpet)
Telangana,Mahbubnagar,Wanaparthy town
Telangana,Mahbubnagar,Gadwal
Telangana,Mahbubnagar,Makthal
Telangana,Medak,Dubbak
Telangana,Medak,Narsapur
Telangana,Medak,Siddipet(Rythu Bazar)
Telangana,Medak,Gajwel
Telangana,Medak,Sadasivpet
Telangana,Medak,Togguta
Telangana,Medak,Jogipet
Telangana,Medak,Sadasivpet(Sangareddy)
Telangana,Medak,Vantamamidi
Telangana,Medak,Medak
Telangana,Medak,Siddipet
Telangana,Medak,Zaheerabad
Telangana,Medak,Narayankhed
Telangana,Nalgonda,Aler
Telangana,Nalgonda,Halia
Telangana,Nalgonda,Nidamanoor
Telangana,Nalgonda,Bhongir
Telangana,Nalgonda,Huzurnagar
Telangana,Nalgonda,Ramannapet
Telangana,Nalgonda,Chandur
Telangana,Nalgonda,Kodad
Telangana,Nalgonda,Suryapeta
Telangana,Nalgonda,Chandur(Mungodu)
Telangana,Nalgonda,Miryalaguda
Telangana,Nalgonda,Tirumalagiri
Telangana,Nalgonda,Chityal
Telangana,Nalgonda,Miryalguda(Rythu Bazar)
Telangana,Nalgonda,Venkateswarnagar
Telangana,Nalgonda,Choutuppal
Telangana,Nalgonda,Mothkur
Telangana,Nalgonda,Venkateswarnagar(Chintapalli)
Telangana,Nalgonda,Devarakonda
Telangana,Nalgonda,Nakrekal
Telangana,Nalgonda,Voligonda
Telangana,Nalgonda,Devarkonda(Dindi)
Telangana,Nalgonda,Nalgonda
Telangana,Nalgonda,Voligonda(Ramannapet)
Telangana,Nalgonda,Devarkonda(Mallepalli)
Telangana,Nalgonda,Neredcherla
Telangana,Nizamabad,Armoor
Telangana,Nizamabad,Bodhan
Telangana,Nizamabad,Nizamabad
Telangana,Nizamabad,Banswada
Telangana,Nizamabad,Gandhari
Telangana,Nizamabad,Pitlam
Telangana,Nizamabad,Bhiknoor
Telangana,Nizamabad,Kamareddy
Telangana,Nizamabad,Varni
Telangana,Nizamabad,Bichkunda
Telangana,Nizamabad,Madnoor
Telangana,Nizamabad,Yellareddy
Telangana,Ranga Reddy,Chevella
Telangana,Ranga Reddy,Mehndipatnam(Rythu Bazar)
Telangana,Ranga Reddy,Shankarapally
Telangana,Ranga Reddy,Ibrahimputnam
Telangana,Ranga Reddy,Narsingi
Telangana,Ranga Reddy,Tanduru
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar)
Telangana,Ranga Reddy,Pargi
Telangana,Ranga Reddy,Vatpally
Telangana,Ranga Reddy,Marapally
Telangana,Ranga Reddy,Sardarnagar
Telangana,Ranga Reddy,Vikarabad
Telangana,Ranga Reddy,Medchal
Telangana,Warangal,Cherial
Telangana,Warangal,Kesamudram
Telangana,Warangal,Narsampet(Nekonda)
Telangana,Warangal,Dornakal
Telangana,Warangal,Kodakandal
Telangana,Warangal,Parkal
Telangana,Warangal,Ghanpur
Telangana,Warangal,Mahabubabad
Telangana,Warangal,Thorrur
Telangana,Warangal,Hanmarkonda(Rythu Bazar)
Telangana,Warangal,Mulugu
Telangana,Warangal,Warangal
Telangana,Warangal,Jangaon
Telangana,Warangal,Narsampet
Telangana,Warangal,Wardhannapet
Tripura,Dhalai,Chowmanu
Tripura,Dhalai,Halahali
Tripura,Dhalai,Masli
Tripura,Dhalai,Gandacharra
Tripura,Dhalai,Kulai
Tripura,Gomati,Garjee
Tripura,Gomati,Nutanbazar
Tripura,Gomati,Silachhari
Tripura,Khowai,Bachaibari
Tripura,Khowai,Kalyanpur
Tripura,Khowai,Teliamura
Tripura,North Tripura,Dasda
Tripura,North Tripura,Kanchanpur
Tripura,North Tripura,Panisagar
Tripura,North Tripura,Kadamtala
Tripura,Sepahijala,Bishalgarh
Tripura,Sepahijala,Boxonagar
Tripura,Sepahijala,Melaghar
Tripura,Sepahijala,Bishramganj
Tripura,Sepahijala,Jumpuijala
Tripura,Sepahijala,Sonamura
Tripura,South District,Barpathari
Tripura,South District,Kalsi
Tripura,South District,Santir Bazar
Tripura,South District,Biokhora
Tripura,South District,Manubazar
Tripura,Unokoti,Masmara
Tripura,Unokoti,Pabiacherra
Tripura,Unokoti,Panichowki
Tripura,West District,Champaknagar
Tripura,West District,Kamalghat
Tripura,West District,Mohanpur
Uttar Pradesh,Agra,Achnera
Uttar Pradesh,Agra,Fatehpur Sikri
Uttar Pradesh,Agra,Khairagarh
Uttar Pradesh,Agra,Agra
Uttar Pradesh,Agra,Jagnair
Uttar Pradesh,Agra,Samsabad
Uttar Pradesh,Agra,Fatehabad
Uttar Pradesh,Agra,Jarar
Uttar Pradesh,Aligarh,Aligarh
Uttar Pradesh,Aligarh,Charra
Uttar Pradesh,Aligarh,Khair
Uttar Pradesh,Aligarh,Atrauli
Uttar Pradesh,Allahabad,Ajuha
Uttar Pradesh,Allahabad,Jasra
Uttar Pradesh,Allahabad,Sirsa
Uttar Pradesh,Allahabad,Allahabad
Uttar Pradesh,Ambedkarnagar,Akbarpur
Uttar Pradesh,Ambedkarnagar,Tanda
Uttar Pradesh,Auraiya,Achalda
Uttar Pradesh,Auraiya,Auraiya
Uttar Pradesh,Auraiya,Dibiapur
Uttar Pradesh,Azamgarh,Azamgarh
Uttar Pradesh,Badaun,Babrala
Uttar Pradesh,Badaun,Dataganj
Uttar Pradesh,Badaun,Visoli
Uttar Pradesh,Badaun,Badayoun
Uttar Pradesh,Badaun,Shahaswan
Uttar Pradesh,Badaun,Wazirganj
Uttar Pradesh,Badaun,Bilsi
Uttar Pradesh,Badaun,Ujhani
Uttar Pradesh,Baghpat,Bagpat
Uttar Pradesh,Baghpat,Baraut
Uttar Pradesh,Baghpat,Khekda
Uttar Pradesh,Bahraich,Bahraich
Uttar Pradesh,Bahraich,Naanpara
Uttar Pradesh,Bahraich,Ruperdeeha
Uttar Pradesh,Bahraich,Mihipurwa
Uttar Pradesh,Bahraich,Risia
Uttar Pradesh,Ballia,Ballia
Uttar Pradesh,Ballia,Rasda
Uttar Pradesh,Ballia,Vilthararoad
Uttar Pradesh,Ballia,Chitwadagaon
Uttar Pradesh,Balrampur,Balrampur
Uttar Pradesh,Balrampur,Tulsipur
Uttar Pradesh,Balrampur,Utraula
Uttar Pradesh,Balrampur,Panchpedwa
Uttar Pradesh,Banda,Atarra
Uttar Pradesh,Banda,Baberu
Uttar Pradesh,Banda,Banda
Uttar Pradesh,Barabanki,Barabanki
Uttar Pradesh,Barabanki,Rudauli
Uttar Pradesh,Barabanki,Safdarganj
Uttar Pradesh,Bareilly,Anwala
Uttar Pradesh,Bareilly,Bareilly
Uttar Pradesh,Bareilly,Richha
Uttar Pradesh,Bareilly,Bahedi
Uttar Pradesh,Basti,Basti
Uttar Pradesh,Bhadohi(Sant Ravi Nagar),Gopiganj
Uttar Pradesh,Bijnor,Bijnaur
Uttar Pradesh,Bijnor,Haldaur
Uttar Pradesh,Bijnor,Nagina
Uttar Pradesh,Bijnor,Chaandpur
Uttar Pradesh,Bijnor,Kiratpur
Uttar Pradesh,Bijnor,Najibabad
Uttar Pradesh,Bijnor,Dhampur
Uttar Pradesh,Bulandshahar,Anoop Shahar
Uttar Pradesh,Bulandshahar,Gulavati
Uttar Pradesh,Bulandshahar,Sikanderabad
Uttar Pradesh,Bulandshahar,Buland Shahr
Uttar Pradesh,Bulandshahar,Jahangirabad
Uttar Pradesh,Bulandshahar,Sikarpur
Uttar Pradesh,Bulandshahar,Divai
Uttar Pradesh,Bulandshahar,Khurja
Uttar Pradesh,Bulandshahar,Siyana
Uttar Pradesh,Chandauli,Chandoli
Uttar Pradesh,Chitrakut,Karvi
Uttar Pradesh,Chitrakut,Mau(Chitrakut)
Uttar Pradesh,Deoria,Barhaj
Uttar Pradesh,Deoria,Devariya
Uttar Pradesh,Etah,Aliganj
Uttar Pradesh,Etah,Etah
Uttar Pradesh,Etah,Kasganj
Uttar Pradesh,Etah,Awagarh
Uttar Pradesh,Etah,Ganjdudwara
Uttar Pradesh,Etawah,Bharthna
Uttar Pradesh,Etawah,Etawah
Uttar Pradesh,Etawah,Jasvantnagar
Uttar Pradesh,Faizabad,Faizabad
Uttar Pradesh,Farukhabad,Farukhabad
Uttar Pradesh,Farukhabad,Kayamganj
Uttar Pradesh,Farukhabad,Mohamadabad
Uttar Pradesh,Farukhabad,Kamlaganj
Uttar Pradesh,Fatehpur,Bindki
Uttar Pradesh,Fatehpur,Jahanabad
Uttar Pradesh,Fatehpur,Kishunpur
Uttar Pradesh,Fatehpur,Fatehpur
Uttar Pradesh,Fatehpur,Khaga
Uttar Pradesh,Firozabad,Firozabad
Uttar Pradesh,Firozabad,Sirsaganj
Uttar Pradesh,Firozabad,Tundla
Uttar Pradesh,Firozabad,Shikohabad
Uttar Pradesh,Gautam Budh Nagar,Dadri
Uttar Pradesh,Gautam Budh Nagar,Dankaur
Uttar Pradesh,Gautam Budh Nagar,Javer
Uttar Pradesh,Ghaziabad,Ghaziabad
Uttar Pradesh,Ghaziabad,Muradnagar
Uttar Pradesh,Ghaziabad,Noida
Uttar Pradesh,Ghaziabad,Hapur
Uttar Pradesh,Ghazipur,Gazipur
Uttar Pradesh,Ghazipur,Jangipura
Uttar Pradesh,Ghazipur,Yusufpur
Uttar Pradesh,Ghazipur,Jamanian
Uttar Pradesh,Ghazipur,Saidpur
Uttar Pradesh,Gonda,Gonda
Uttar Pradesh,Gonda,Karnailganj
Uttar Pradesh,Gonda,Nawabganj
Uttar Pradesh,Gorakhpur,Chorichora
Uttar Pradesh,Gorakhpur,Gorakhpur
Uttar Pradesh,Gorakhpur,Sehjanwa
Uttar Pradesh,Hamirpur,Bharuasumerpur
Uttar Pradesh,Hamirpur,Kurara
Uttar Pradesh,Hamirpur,Muskara
Uttar Pradesh,Hamirpur,Hamirpur
Uttar Pradesh,Hamirpur,Maudaha
Uttar Pradesh,Hamirpur,Raath
Uttar Pradesh,Hardoi,Hardoi
Uttar Pradesh,Hardoi,Sandi
Uttar Pradesh,Hardoi,Shahabad(New Mandi)
Uttar Pradesh,Hardoi,Madhoganj
Uttar Pradesh,Hardoi,Sandila
Uttar Pradesh,Hathras,Haathras
Uttar Pradesh,Hathras,Shadabad
Uttar Pradesh,Hathras,Sikandraraau
Uttar Pradesh,Jalaun (Orai),Ait
Uttar Pradesh,Jalaun (Orai),Kalpi
Uttar Pradesh,Jalaun (Orai),Madhogarh
Uttar Pradesh,Jalaun (Orai),Jalaun
Uttar Pradesh,Jalaun (Orai),Konch
Uttar Pradesh,Jalaun (Orai),Orai
Uttar Pradesh,Jalaun (Orai),Kadaura
Uttar Pradesh,Jaunpur,Jaunpur
Uttar Pradesh,Jaunpur,Mugrabaadshahpur
Uttar Pradesh,Jaunpur,Shahganj
Uttar Pradesh,Jhansi,Baruwasagar
Uttar Pradesh,Jhansi,Gurusarai
Uttar Pradesh,Jhansi,Mauranipur
Uttar Pradesh,Jhansi,Chirgaon
Uttar Pradesh,Jhansi,Jhansi
Uttar Pradesh,Jhansi,Moth
Uttar Pradesh,Jyotiba Phule Nagar,Amroha
Uttar Pradesh,Jyotiba Phule Nagar,Dhanura
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur
Uttar Pradesh,Kannuj,Chhibramau(Kannuj)
Uttar Pradesh,Kannuj,Kannauj
Uttar Pradesh,Kanpur,Choubepur
Uttar Pradesh,Kanpur,Pukhrayan
Uttar Pradesh,Kanpur,Uttaripura
Uttar Pradesh,Kanpur,Jhijhank
Uttar Pradesh,Kanpur,Rura
Uttar Pradesh,Kanpur,Varipaal
Uttar Pradesh,Kanpur,Kanpur(Grain)
Uttar Pradesh,Kaushambi,Bharwari
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi
Uttar Pradesh,Khiri (Lakhimpur),Tikonia
Uttar Pradesh,Lakhimpur,Golagokarnath
Uttar Pradesh,Lakhimpur,Lakhimpur
Uttar Pradesh,Lakhimpur,Paliakala
Uttar Pradesh,Lalitpur,Lalitpur
Uttar Pradesh,Lalitpur,Mehrauni
Uttar Pradesh,Lucknow,Banthara
Uttar Pradesh,Lucknow,Lucknow
Uttar Pradesh,Maharajganj,Anandnagar
Uttar Pradesh,Maharajganj,Maharajganj
Uttar Pradesh,Maharajganj,Partaval
Uttar Pradesh,Maharajganj,Gadaura
Uttar Pradesh,Maharajganj,Nautnava
Uttar Pradesh,Mahoba,Charkhari
Uttar Pradesh,Mahoba,Mahoba
Uttar Pradesh,Mahoba,Panwadi
Uttar Pradesh,Mainpuri,Bewar
Uttar Pradesh,Mainpuri,Ghiraur
Uttar Pradesh,Mainpuri,Mainpuri
Uttar Pradesh,Mathura,Kosikalan
Uttar Pradesh,Mathura,Mathura
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj
Uttar Pradesh,Mau(Maunathbhanjan),Mau
Uttar Pradesh,Meerut,Mawana
Uttar Pradesh,Meerut,Parikshitgarh
Uttar Pradesh,Meerut,Sardhana
Uttar Pradesh,Meerut,Meerut
Uttar Pradesh,Mirzapur,Ahirora
Uttar Pradesh,Mirzapur,Mirzapur
Uttar Pradesh,Muradabad,Bhehjoi
Uttar Pradesh,Muradabad,Muradabad
Uttar Pradesh,Muradabad,Sambhal
Uttar Pradesh,Muradabad,Chandausi
Uttar Pradesh,Muzaffarnagar,Kadhle
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar
Uttar Pradesh,Muzaffarnagar,Shamli
Uttar Pradesh,Muzaffarnagar,Kairana
Uttar Pradesh,Muzaffarnagar,Shahpur
Uttar Pradesh,Muzaffarnagar,Thanabhawan
Uttar Pradesh,Muzaffarnagar,Khatauli
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road
Uttar Pradesh,Pillibhit,Billsadda
Uttar Pradesh,Pillibhit,Puranpur
Uttar Pradesh,Pillibhit,Vishalpur
Uttar Pradesh,Pillibhit,Pilibhit
Uttar Pradesh,Pratapgarh,Pratapgarh
Uttar Pradesh,Raebarelli,Bachranwa
Uttar Pradesh,Raebarelli,Lalganj
Uttar Pradesh,Raebarelli,Salon
Uttar Pradesh,Raebarelli,Jayas
Uttar Pradesh,Raebarelli,Raibareilly
Uttar Pradesh,Rampur,Milak
Uttar Pradesh,Rampur,Shahabad
Uttar Pradesh,Rampur,Vilaspur
Uttar Pradesh,Rampur,Rampur
Uttar Pradesh,Rampur,Tanda(Rampur)
Uttar Pradesh,Saharanpur,Chutmalpur
Uttar Pradesh,Saharanpur,Nakud
Uttar Pradesh,Saharanpur,Saharanpur
Uttar Pradesh,Saharanpur,Devband
Uttar Pradesh,Saharanpur,Nanuta
Uttar Pradesh,Saharanpur,Sultanpurchilkana
Uttar Pradesh,Saharanpur,Gangoh
Uttar Pradesh,Saharanpur,Rampurmaniharan
Uttar Pradesh,Sant Kabir Nagar,Khalilabad
Uttar Pradesh,Shahjahanpur,Badda
Uttar Pradesh,Shahjahanpur,Katra
Uttar Pradesh,Shahjahanpur,Shahjahanpur
Uttar Pradesh,Shahjahanpur,Jalalabad
Uttar Pradesh,Shahjahanpur,Puwaha
Uttar Pradesh,Shahjahanpur,Tilhar
Uttar Pradesh,Shravasti,Payagpur
Uttar Pradesh,Siddharth Nagar,Naugarh
Uttar Pradesh,Siddharth Nagar,Soharatgarh
Uttar Pradesh,Siddharth Nagar,Wansi
Uttar Pradesh,Siddharth Nagar,Sahiyapur
Uttar Pradesh,Sitapur,Hargaon (Laharpur)
Uttar Pradesh,Sitapur,Misrikh
Uttar Pradesh,Sitapur,Sitapur
Uttar Pradesh,Sitapur,Maholi
Uttar Pradesh,Sitapur,Sindholi
Uttar Pradesh,Sitapur,Viswan
